# Solve Time (ms): 7.464083
k,x0,x1,x2,x3,x4,x5,x6,x7,u0,u1,u2,u3
17,-0.00455727132808415,0.0007783008390302547,-0.0007783008390302548,0.004557271328084149,-0.0011254462207613582,-0.0012246721859073923,0.0012246721859073928,0.001125446220761358,-0.00188555317538186,0.006314020650838107,-0.006314020650838107,0.0018855531753818593
18,-0.005119994438463398,0.0001659647460758404,-0.00016596474607584038,0.005119994438463397,0.0029344712501847797,-0.001452515173780242,0.001452515173780242,-0.002934471250184779,-0.008879630065902094,0.006969692588157135,-0.0069696925881571345,0.008879630065902092
19,-0.0036527588133703653,-0.0005602928408144244,0.0005602928408144245,0.003652758813370365,0.0035509094662253614,-0.0007039874593578862,0.0007039874593578859,-0.003550909466225361,-0.00832522572485248,0.0036613221174616093,-0.0036613221174616084,0.008325225724852479
20,-0.001877304080257594,-0.0009122865704931669,0.0009122865704931668,0.0018773040802575935,0.0025833635234506517,0.00017593282687739154,-0.0001759328268773918,-0.002583363523450651,-0.005067797928098529,0.00014058801785306,-0.0001405880178530593,0.005067797928098528
21,-0.0005856223185324218,-0.000824320157054205,0.0008243201570542047,0.0005856223185324217,0.0013414571782396766,0.0006672080100710056,-0.0006672080100710059,-0.0013414571782396762,-0.0020317432968721336,-0.0017598094383208705,0.0017598094383208707,0.002031743296872133
22,8.510627058723196e-05,-0.0004907161520185306,0.0004907161520185303,-8.510627058723192e-05,0.0004319749108968888,0.0006976119667220509,-0.0006976119667220509,-0.00043197491089688874,-0.00023415039888660414,-0.0019735246997882954,0.0019735246997882954,0.00023415039888660427
23,0.000301093726035553,-0.00014191016865745758,0.0001419101686574574,-0.00030109372603555297,-3.716338068774317e-05,0.00045459638181314223,-0.0004545963818131421,3.716338068774309e-05,0.0004408467066962959,-0.0012649485589249446,0.0012649485589249444,-0.00044084670669629556
24,0.00028251203569162767,8.53880222490806e-05,-8.538802224908075e-05,-0.0002825120356916276,-0.00018693066866945878,0.00016280439926393358,-0.0001628043992639335,0.0001869306686694587,0.0004819230572118158,-0.00041595895263890116,0.00041595895263890094,-0.0004819230572118155
25,0.0001890467013568885,0.00016679022188099068,-0.00016679022188099076,-0.0001890467013568885,-0.0001764406311971395,-4.0141312546531476e-05,4.014131254653157e-05,0.00017644063119713943,0.00031098890549639466,0.00014425588523660768,-0.0001442558852366078,-0.0003109889054963945
26,0.00010082638575832616,0.0001467195656076809,-0.00014671956560768093,-0.00010082638575832619,-0.00011777573730546403,-0.00012166828644393413,0.00012166828644393419,0.00011777573730546403,0.00015037656991425232,0.00034115606742800574,-0.00034115606742800574,-0.0001503765699142523
27,4.19385171056029e-05,8.588542238569377e-05,-8.588542238569377e-05,-4.193851710560293e-05,-6.416526843754482e-05,-0.00011467299394007859,0.0001146729939400786,6.416526843754484e-05,6.100728588858513e-05,0.00029429579354774046,-0.0002942957935477404,-6.100728588858515e-05
28,9.855882886835458e-06,2.854892541565324e-05,-2.854892541565324e-05,-9.855882886835475e-06,-2.9449167984129857e-05,-6.96503224949325e-05,6.96503224949325e-05,2.9449167984129874e-05,2.626684239969846e-05,0.0001588444996043123,-0.0001588444996043123,-2.6266842399698502e-05
29,-4.868701105227752e-06,-6.276235831805541e-06,6.276235831805543e-06,4.868701105227742e-06,-1.0424708564083155e-05,-2.46410032480865e-05,2.46410032480865e-05,1.0424708564083169e-05,1.4876910700845556e-05,3.959861501095718e-05,-3.959861501095717e-05,-1.4876910700845585e-05
30,-1.0081055387268914e-05,-1.8596737455840632e-05,1.8596737455840636e-05,1.0081055387268911e-05,-7.344345961315402e-07,3.3703576148916023e-06,-3.3703576148916044e-06,7.344345961315479e-07,7.752891585015294e-06,-2.4928969321055648e-05,2.4928969321055658e-05,-7.752891585015311e-06
31,-1.0448272685334312e-05,-1.6911558648389702e-05,1.69115586483897e-05,1.0448272685334312e-05,3.961419585531068e-06,1.3591933563744192e-05,-1.3591933563744192e-05,-3.961419585531065e-06,-4.541776243230794e-08,-4.090829667916282e-05,4.090829667916282e-05,4.5417762432304375e-08
32,-8.467562892568156e-06,-1.0115591866515798e-05,1.0115591866515797e-05,8.467562892568157e-06,5.733133086177588e-06,1.2601390175891132e-05,-1.2601390175891132e-05,-5.733133086177588e-06,-6.582673603198325e-06,-3.083566179923919e-05,3.083566179923919e-05,6.582673603198328e-06
33,-5.600996349478714e-06,-3.814896778570495e-06,3.814896778570494e-06,5.6009963494787155e-06,5.5649065895794924e-06,7.49309612096535e-06,-7.493096120965349e-06,-5.564906589579493e-06,-9.52133748985469e-06,-1.4589661098504504e-05,1.45896610985045e-05,9.521337489854696e-06
34,-2.818543054688553e-06,-6.834871808878485e-08,6.834871808878448e-08,2.8185430546885542e-06,4.219540475366304e-06,2.7454577587807015e-06,-2.7454577587807e-06,-4.219540475366305e-06,-8.676778267473221e-06,-2.645197595795876e-06,2.645197595795873e-06,8.676778267473223e-06
35,-7.087728170053001e-07,1.3043801613007355e-06,-1.3043801613007353e-06,7.087728170053006e-07,2.454543013505267e-06,-2.116237726739815e-08,2.1162377267398933e-08,-2.454543013505268e-06,-5.607536367171226e-06,2.7122538107125756e-06,-2.7122538107125764e-06,5.607536367171227e-06
36,5.184986897472049e-07,1.293798972666608e-06,-1.2937989726666076e-06,-5.184986897472048e-07,8.890105768999032e-07,-9.749340035013287e-07,9.749340035013285e-07,-8.890105768999035e-07,-2.2298579302612865e-06,3.3976217244428736e-06,-3.3976217244428736e-06,2.229857930261287e-06
37,9.630039781969423e-07,8.063319709158463e-07,-8.063319709158457e-07,-9.630039781969423e-07,-1.4196812048967772e-07,-9.088255552309691e-07,9.088255552309689e-07,1.419681204896776e-07,1.9297747015032773e-07,2.131938460177088e-06,-2.1319384601770875e-06,-1.9297747015032792e-07
38,8.920199179519177e-07,3.5191919330042435e-07,-3.51919193300424e-07,-8.920199179519176e-07,-5.982189721290159e-07,-5.25411014656079e-07,5.254110146560787e-07,5.982189721290159e-07,1.3063116425195962e-06,7.609947808570665e-07,-7.60994780857066e-07,-1.3063116425195967e-06
39,5.929104318873029e-07,8.921368597247395e-08,-8.921368597247374e-08,-5.929104318873029e-07,-6.312125235644117e-07,-2.0051190446938906e-07,2.0051190446938882e-07,6.312125235644117e-07,1.3945356497715665e-06,-1.1219092860279476e-08,1.1219092860279824e-08,-1.394535649771567e-06
40,2.773041701050659e-07,-1.1042266262164942e-08,1.104226626216503e-08,-2.773041701050658e-07,-4.5068766140141935e-07,-3.346116869112303e-08,3.346116869112291e-08,4.5068766140141935e-07,9.659790102147288e-07,-2.1694434733622788e-07,2.169443473362281e-07,-9.65979010214729e-07
41,5.196033940437123e-08,-2.7772850607709587e-08,2.7772850607709613e-08,-5.196033940437119e-08,-2.279890764600991e-07,1.4955200521086822e-08,-1.495520052108688e-08,2.279890764600991e-07,4.4892870870940837e-07,-1.3958083103055902e-07,1.395808310305591e-07,-4.489287087094084e-07
42,-6.20341988256477e-08,-2.0295250347170917e-08,2.0295250347170914e-08,6.203419882564774e-08,-5.797203299060363e-08,1.205647059349448e-08,-1.2056470593494494e-08,5.7972032990603604e-08,7.317171713828929e-08,-1.7468499201645184e-08,1.7468499201645184e-08,-7.317171713828923e-08
43,-9.102021532092295e-08,-1.4267015050432985e-08,1.4267015050432973e-08,9.102021532092297e-08,3.3399000880132275e-08,2.1451735709273108e-09,-2.1451735709273045e-09,-3.339900088013231e-08,-1.0914953376359444e-07,4.4383579205354135e-08,-4.438357920535417e-08,1.091495337635945e-07
44,-7.432071488084146e-08,-1.319442826497466e-08,1.3194428264974651e-08,7.432071488084149e-08,6.10409917500283e-08,1.201194102469967e-10,-1.20119410246989e-10,-6.104099175002833e-08,-1.4522850021972857e-07,4.251853739350634e-08,-4.251853739350637e-08,1.452285002197286e-07
45,-4.380021900582216e-08,-1.3134368559851514e-08,1.313436855985151e-08,4.380021900582216e-08,5.309819280101017e-08,4.004667093530509e-09,-4.0046670935305e-09,-5.309819280101018e-08,-1.0818148500306909e-07,1.2902311426132423e-08,-1.2902311426132433e-08,1.081814850030691e-07
46,-1.7251122605317864e-08,-1.1132035013084056e-08,1.1132035013084056e-08,1.725112260531786e-08,3.3585575385317274e-08,8.05703278878691e-09,-8.057032788786906e-09,-3.358557538531728e-08,-5.5016162135891626e-08,-1.2643933791013388e-08,1.2643933791013387e-08,5.5016162135891626e-08
47,-4.5833491266198975e-10,-7.103518618688343e-09,7.103518618688345e-09,4.5833491266198365e-10,1.6083320646879636e-08,9.404705470807642e-09,-9.404705470807644e-09,-1.6083320646879633e-08,-1.4983949609429522e-08,-2.1414433958588875e-08,2.141443395858888e-08,1.4983949609429512e-08
48,7.583325410775444e-09,-2.401165883283377e-09,2.4011658832833786e-09,-7.583325410775447e-09,4.6937554131385095e-09,8.653363689673641e-09,-8.653363689673643e-09,-4.693755413138505e-09,4.52917892291649e-09,-1.6195692080587118e-08,1.6195692080587124e-08,-4.529178922916498e-09
49,9.930203117343453e-09,1.925515961553564e-09,-1.925515961553563e-09,-9.930203117343457e-09,-2.060251248476861e-09,7.516260995208664e-09,-7.516260995208665e-09,2.0602512484768645e-09,7.283122548412663e-09,-6.144850374526197e-09,6.1448503745262005e-09,-7.2831225484126685e-09
50,8.9000774931047e-09,5.683646459157662e-09,-5.683646459157662e-09,-8.9000774931047e-09,-7.2831225484129605e-09,6.144850374526332e-09,-6.144850374526335e-09,7.283122548412965e-09,0.0,0.0,0.0,0.0
